2020-05-29 12:23:56 [INFO] home - [127.0.0.1 GET / 200 102ms][ HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:21 [INFO] home - [127.0.0.1 GET /js/jquery.js 304 8ms][http://localhost:1080/dynamics_detail.html?course_id=13 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:21 [INFO] home - [127.0.0.1 GET /js/bootstrap.min.js 304 9ms][http://localhost:1080/dynamics_detail.html?course_id=13 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:21 [INFO] home - [127.0.0.1 GET /js/scrollup/jquery.scrollUp.js 304 10ms][http://localhost:1080/dynamics_detail.html?course_id=13 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:21 [INFO] home - [127.0.0.1 GET /js/custom.js 304 12ms][http://localhost:1080/dynamics_detail.html?course_id=13 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:21 [INFO] home - [127.0.0.1 GET /js/jquery.treetable.js 304 2ms][http://localhost:1080/dynamics_detail.html?course_id=13 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:21 [INFO] home - [127.0.0.1 GET /js/jcanvas.min.js 304 3ms][http://localhost:1080/dynamics_detail.html?course_id=13 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:21 [INFO] home - [127.0.0.1 GET /%E5%9C%B0%E5%9B%BE.png 304 1ms][http://localhost:1080/dynamics_detail.html?course_id=13 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:22 [INFO] home - [127.0.0.1 GET /dynamics_detail.html?course_id=13 304 18ms][http://localhost:1080/dynamics_detail.html?course_id=13 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:22 [INFO] home - [127.0.0.1 GET /css/bootstrap.min.css 304 3ms][http://localhost:1080/dynamics_detail.html?course_id=13 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:22 [INFO] home - [127.0.0.1 GET /css/main.css 304 4ms][http://localhost:1080/dynamics_detail.html?course_id=13 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:22 [INFO] home - [127.0.0.1 GET /fonts/font-awesome.css 304 5ms][http://localhost:1080/dynamics_detail.html?course_id=13 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:22 [INFO] home - [127.0.0.1 GET /fonts/icomoon/icomoon.css 304 6ms][http://localhost:1080/dynamics_detail.html?course_id=13 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:22 [INFO] home - [127.0.0.1 GET /css/treetable/jquery.treetable.css 304 5ms][http://localhost:1080/dynamics_detail.html?course_id=13 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:22 [INFO] home - [127.0.0.1 GET /css/treetable/jquery.treetable.theme.default.css 304 6ms][http://localhost:1080/dynamics_detail.html?course_id=13 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:22 [INFO] home - [127.0.0.1 GET /js/jquery.js 304 9ms][http://localhost:1080/dynamics_detail.html?course_id=13 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:22 [INFO] home - [127.0.0.1 GET /js/bootstrap.min.js 304 8ms][http://localhost:1080/dynamics_detail.html?course_id=13 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:22 [INFO] home - [127.0.0.1 GET /js/scrollup/jquery.scrollUp.js 304 11ms][http://localhost:1080/dynamics_detail.html?course_id=13 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:22 [INFO] home - [127.0.0.1 GET /js/custom.js 304 12ms][http://localhost:1080/dynamics_detail.html?course_id=13 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:22 [INFO] home - [127.0.0.1 GET /js/jquery.treetable.js 304 4ms][http://localhost:1080/dynamics_detail.html?course_id=13 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:22 [INFO] home - [127.0.0.1 GET /js/jcanvas.min.js 304 4ms][http://localhost:1080/dynamics_detail.html?course_id=13 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:22 [INFO] home - [127.0.0.1 GET /%E5%9C%B0%E5%9B%BE.png 304 2ms][http://localhost:1080/dynamics_detail.html?course_id=13 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:25 [INFO] home - [127.0.0.1 GET /dynamics_detail.html?course_id=0 304 31ms][http://localhost:1080/dynamics.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:25 [INFO] home - [127.0.0.1 GET /css/bootstrap.min.css 304 5ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:25 [INFO] home - [127.0.0.1 GET /css/main.css 304 4ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:25 [INFO] home - [127.0.0.1 GET /fonts/font-awesome.css 304 8ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:25 [INFO] home - [127.0.0.1 GET /fonts/icomoon/icomoon.css 304 10ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:25 [INFO] home - [127.0.0.1 GET /css/treetable/jquery.treetable.css 304 8ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:25 [INFO] home - [127.0.0.1 GET /css/treetable/jquery.treetable.theme.default.css 304 8ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:25 [INFO] home - [127.0.0.1 GET /js/jquery.js 304 9ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:25 [INFO] home - [127.0.0.1 GET /js/bootstrap.min.js 304 2ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:25 [INFO] home - [127.0.0.1 GET /js/scrollup/jquery.scrollUp.js 304 2ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:25 [INFO] home - [127.0.0.1 GET /js/custom.js 304 3ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:25 [INFO] home - [127.0.0.1 GET /js/jquery.treetable.js 304 5ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:25 [INFO] home - [127.0.0.1 GET /js/jcanvas.min.js 304 5ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:26 [INFO] home - [127.0.0.1 GET /%E5%9C%B0%E5%9B%BE.png 304 1ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:27 [INFO] home - [127.0.0.1 GET /dynamics_detail.html?course_id=0 304 18ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:27 [INFO] home - [127.0.0.1 GET /css/bootstrap.min.css 304 3ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:27 [INFO] home - [127.0.0.1 GET /css/main.css 304 3ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:27 [INFO] home - [127.0.0.1 GET /fonts/font-awesome.css 304 2ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:27 [INFO] home - [127.0.0.1 GET /fonts/icomoon/icomoon.css 304 3ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:27 [INFO] home - [127.0.0.1 GET /css/treetable/jquery.treetable.css 304 3ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:27 [INFO] home - [127.0.0.1 GET /css/treetable/jquery.treetable.theme.default.css 304 2ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:27 [INFO] home - [127.0.0.1 GET /js/jquery.js 304 2ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:27 [INFO] home - [127.0.0.1 GET /js/bootstrap.min.js 304 3ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:27 [INFO] home - [127.0.0.1 GET /js/scrollup/jquery.scrollUp.js 304 4ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:27 [INFO] home - [127.0.0.1 GET /js/custom.js 304 4ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:27 [INFO] home - [127.0.0.1 GET /js/jquery.treetable.js 304 6ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:27 [INFO] home - [127.0.0.1 GET /js/jcanvas.min.js 304 2ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:27 [INFO] home - [127.0.0.1 GET /%E5%9C%B0%E5%9B%BE.png 304 1ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:28 [INFO] home - [127.0.0.1 GET /dynamics_detail.html?course_id=0 304 20ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:28 [INFO] home - [127.0.0.1 GET /css/bootstrap.min.css 304 5ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:28 [INFO] home - [127.0.0.1 GET /css/main.css 304 6ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:28 [INFO] home - [127.0.0.1 GET /fonts/font-awesome.css 304 6ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:28 [INFO] home - [127.0.0.1 GET /fonts/icomoon/icomoon.css 304 7ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:28 [INFO] home - [127.0.0.1 GET /css/treetable/jquery.treetable.css 304 9ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:28 [INFO] home - [127.0.0.1 GET /css/treetable/jquery.treetable.theme.default.css 304 4ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:28 [INFO] home - [127.0.0.1 GET /js/jquery.js 304 4ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:28 [INFO] home - [127.0.0.1 GET /js/bootstrap.min.js 304 5ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:28 [INFO] home - [127.0.0.1 GET /js/scrollup/jquery.scrollUp.js 304 6ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:28 [INFO] home - [127.0.0.1 GET /js/custom.js 304 6ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:28 [INFO] home - [127.0.0.1 GET /js/jquery.treetable.js 304 8ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:28 [INFO] home - [127.0.0.1 GET /js/jcanvas.min.js 304 1ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:28 [INFO] home - [127.0.0.1 GET /%E5%9C%B0%E5%9B%BE.png 304 1ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:33 [INFO] home - [127.0.0.1 GET /dynamics_detail.html?course_id=0 304 19ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:33 [INFO] home - [127.0.0.1 GET /css/bootstrap.min.css 304 5ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:33 [INFO] home - [127.0.0.1 GET /css/main.css 304 5ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:33 [INFO] home - [127.0.0.1 GET /fonts/font-awesome.css 304 6ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:33 [INFO] home - [127.0.0.1 GET /fonts/icomoon/icomoon.css 304 7ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:33 [INFO] home - [127.0.0.1 GET /css/treetable/jquery.treetable.css 304 8ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:33 [INFO] home - [127.0.0.1 GET /css/treetable/jquery.treetable.theme.default.css 304 10ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:33 [INFO] home - [127.0.0.1 GET /js/jquery.js 304 10ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:33 [INFO] home - [127.0.0.1 GET /js/bootstrap.min.js 304 8ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:33 [INFO] home - [127.0.0.1 GET /js/scrollup/jquery.scrollUp.js 304 10ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:33 [INFO] home - [127.0.0.1 GET /js/custom.js 304 13ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:33 [INFO] home - [127.0.0.1 GET /js/jquery.treetable.js 304 5ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:33 [INFO] home - [127.0.0.1 GET /js/jcanvas.min.js 304 6ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:33 [INFO] home - [127.0.0.1 GET /%E5%9C%B0%E5%9B%BE.png 304 2ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:37 [INFO] home - [127.0.0.1 GET /css/bootstrap.min.css 304 7ms][http://localhost:1080/dynamics.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:37 [INFO] home - [127.0.0.1 GET /css/main.css 304 6ms][http://localhost:1080/dynamics.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:37 [INFO] home - [127.0.0.1 GET /fonts/font-awesome.css 304 6ms][http://localhost:1080/dynamics.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:37 [INFO] home - [127.0.0.1 GET /fonts/icomoon/icomoon.css 304 7ms][http://localhost:1080/dynamics.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:37 [INFO] home - [127.0.0.1 GET /css/alertify/default.css 304 2ms][http://localhost:1080/dynamics.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:37 [INFO] home - [127.0.0.1 GET /css/alertify/core.css 304 4ms][http://localhost:1080/dynamics.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:37 [INFO] home - [127.0.0.1 GET /css/treetable/jquery.treetable.css 304 4ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:37 [INFO] home - [127.0.0.1 GET /css/treetable/jquery.treetable.theme.default.css 304 4ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 12:45:37 [INFO] home - [127.0.0.1 GET /css/bootstrap.min.css 304 6ms][http://localhost:1080/dynamics_detail.html?course_id=0 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
